K2-384 f,2.222,0.35,-1.87
K2-385 b,1.539,0.76,-0.519
K2-386 b,2.32,0.97,-0.019
K2-387 b,7.322,0.59,-1.239
K2-388 b,3.66,0.9,-0.212
K2-389 b,2.184,1.08,0.106
K2-389 c,2.04,1.08,0.106
K2-39 b,6.277,2.97,0.674
K2-390 b,4.662,0.97,-0.099
K2-391 b,1.371,0.57,0.391
K2-392 b,1.85,1.06,0.048
K2-393 b,2.352,1.07,0.043
K2-394 b,1.692,0.63,-0.858
K2-395 b,2.597,0.78,-0.413
K2-395 c,3.395,0.78,-0.413
K2-396 b,1.579,0.92,-0.23
K2-396 c,3.124,0.92,-0.23
K2-397 b,2.417,0.97,-0.145
K2-398 b,2.274,1.24,0.26
K2-398 c,5.098,1.24,0.26
K2-399 b,6.049,1.54,0.415
K2-4 b,2.1,0.57,-0.915
K2-400 b,1.163,0.38,-1.748
K2-401 b,2.262,0.68,-0.835
K2-402 b,2.678,1.28,0.209
K2-403 b,5.333,0.89,-0.171
K2-404 b,2.53,0.55,-1.239
K2-405 b,4.569,0.77,-0.488
K2-406 b,4.602,0.96,-0.06
K2-407 b,1.283,0.93,-0.127
K2-407 c,1.36,0.93,-0.127
K2-408 b,1.677,0.78,-0.33
K2-409 b,2.482,1.23,0.172
K2-411 b,0.99,1.38,0.258
K2-412 b,2.116,0.98,-0.071
K2-413 b,0.76,0.7,-0.833
K2-413 c,1.233,0.7,-0.833
K2-414 b,1.219,0.73,-0.705
K2-414 c,1.929,0.73,-0.705
K2-415 b,1.015,0.2,-2.455
K2-416 b,2.66,0.55,-1.27
K2-417 b,3.31,0.58,-1.202
K2-42 b,2.15,0.64,-0.703
K2-43 b,4.51,0.54,-1.212
K2-43 c,2.42,0.54,-1.212
K2-44 b,2.433,1.58,0.43
K2-45 b,6.71,0.45,-0.74
K2-46 b,2.05,1.29,0.413
K2-47 b,1.89,0.76,-0.482
K2-48 b,2.24,0.73,-0.657
K2-49 b,1.93,0.45,-0.774
K2-5 b,1.91,0.57,-1.083
K2-5 c,2.26,0.57,-1.083
K2-50 b,1.59,0.55,-0.874
K2-52 b,18,2.19,0.027
K2-53 b,2.6,0.81,-0.579
K2-54 b,1.15,0.38,-1.011
K2-55 b,3.82,0.63,-0.784
K2-57 b,2.1,0.62,-0.83
K2-58 b,2.68,0.86,-0.398
K2-58 c,1.62,0.86,-0.412
K2-58 d,1.71,0.86,-0.412
K2-59 b,2.41,0.73,-0.66
K2-59 c,2.3,0.73,-0.66
K2-6 b,2.5,0.96,-0.12
K2-60 b,7.656,1.12,0.282
K2-61 b,2.48,1.36,-0.015
K2-62 b,2.14,0.73,-0.727
K2-62 c,2.14,0.73,-0.781
K2-63 b,3.22,1.63,0.219
K2-63 c,3.9,1.63,0.219
K2-64 b,2.07,0.73,-0.234
K2-65 b,1.58,0.84,-0.328
K2-66 b,2.49,1.67,0.506
K2-68 b,1.58,0.68,-0.673
K2-69 b,2.32,0.49,-1.356
K2-7 b,2.67,0.96,0.405
K2-70 b,2.89,0.93,-0.429
K2-71 b,2.15,0.43,-1.519
K2-72 b,1.08,0.33,-1.837
K2-72 c,1.16,0.33,-1.837
K2-72 d,1.01,0.33,-1.837
K2-72 e,1.29,0.33,-1.837
K2-73 b,2.45,1.06,0.076
K2-74 b,2.31,0.98,0.06
K2-75 b,2.67,1.56,0.349
K2-75 c,2.77,1.56,0.349
K2-77 b,2.3,0.76,-0.5
K2-79 b,4.09,1.27,0.018
K2-8 b,3.58,0.74,-0.553
K2-8 c,2.41,0.74,-0.583
K2-80 b,2.01,0.87,-0.432
K2-80 c,1.47,0.87,-0.432
K2-80 d,2.552,0.84,-0.432
K2-81 b,1.97,0.63,-0.569
K2-83 b,1.244,0.42,-1.204
K2-83 c,1.483,0.42,-1.204
K2-84 b,2.41,0.93,-0.423
K2-84 c,2.03,0.93,-0.423
K2-85 b,1.2,0.68,-0.812
K2-86 b,1.96,0.76,-0.386
K2-87 b,7.6,1.4,-0.098
K2-88 b,1.23,0.26,-1.545
K2-89 b,0.615,0.32,-1.327
K2-9 b,2.25,0.31,-1.921
K2-90 b,2.6,0.62,-0.953
K2-90 c,1.3,0.63,-0.968
K2-91 b,1.1,0.28,-1.841
K2-95 b,3.31,0.4,-1.635
K2-97 b,10.61,4.47,0.919
K2-98 b,5.2,1.57,0.504
K2-99 b,11.73,2.63,0.961
KELT-1 b,12.442,1.46,0.542
KELT-10 b,15.681,1.21,0.217
KELT-11 b,15.132,2.69,0.744
KELT-12 b,19.952,2.37,0.892
KELT-14 b,19.537,1.52,0.279
KELT-15 b,19.504,1.78,0.412
KELT-16 b,15.861,1.36,0.401
KELT-17 b,17.094,1.65,0.876
KELT-18 b,17.598,1.91,0.813
KELT-19 A b,21.409,1.83,0.978
KELT-2 A b,15.132,1.93,0.689
KELT-20 b,19.515,1.57,1.104
KELT-21 b,17.777,1.64,0.905
KELT-23 A b,14.83,1,0.034
KELT-24 b,14.258,1.51,0.565
KELT-3 b,17.486,1.7,0.625
KELT-4 A b,19.044,1.6,0.535
KELT-6 b,14.572,1.73,0.493
KELT-7 b,17.934,1.81,0.758
KELT-8 b,18.159,1.46,0.265
KELT-9 b,21.196,2.36,1.724
KIC 10525077 b,5.5,1.01,0.129
KIC 3558849 b,6.9,1.01,0.405
KIC 5437945 b,6.4,1.24,0.641
KIC 5951458 b,6.6,1.52,0.556
KIC 8540376 b,4.1,1.26,0.265
KIC 8540376 c,2.4,1.26,0.265
KIC 9663113 b,4.6,1.03,0.792
KOI-12 b,13.787,1.4,0.626
KOI-1257 b,10.54,1.13,0.029
KOI-13 b,16.948,1.74,0.971
KOI-142 b,3.438,0.9,-0.165
KOI-142 c,14,0.9,-0.223
KOI-1599.01,1.9,0.97,0.162
KOI-1599.02,1.9,0.97,0.162
KOI-1783.01,8.86,1.14,0.213
KOI-1783.02,5.44,1.14,0.213
KOI-1831 d,1.13,0.84,-0.308
KOI-1833 d,2.58,0.67,-0.763
KOI-217 b,12.442,0.86,-0.169
KOI-3503 b,1.19,1.25,0.3
KOI-3503 c,1.21,1.25,0.3
KOI-351 b,1.31,1.2,0.269
KOI-351 c,1.19,1.2,0.269
KOI-351 d,2.87,1.2,0.269
KOI-351 e,2.66,1.2,0.269
KOI-351 f,2.88,1.2,0.269
KOI-351 g,8.1,1.2,0.269
KOI-351 h,11.3,1.2,0.269
KOI-3680 b,11.097,0.96,0.068
KOI-4777.01,0.51,0.4,-1.64
KOI-7368 b,2.22,0.87,-0.316
KOI-7913 b,2.34,0.79,-0.768
KOI-94 b,1.71,1.52,0.479
KOI-94 c,4.32,1.52,0.479
KOI-94 d,11.27,1.52,0.479
KOI-94 e,6.56,1.52,0.479
KOI-984 b,4.3,0.82,-0.324
KOI-984 c,14.1,0.82,-0.324
KPS-1 b,11.545,0.91,-0.353
Kepler-10 b,1.47,1.06,0.055
Kepler-10 c,2.355,1.06,0.055
Kepler-100 b,1.32,1.49,0.411
Kepler-100 c,2.2,1.49,0.411
Kepler-100 d,1.61,1.49,0.411
Kepler-1000 b,4.76,1.51,0.715
Kepler-1001 b,3.15,0.88,-0.279
Kepler-1001 c,1.578,0.84,-0.279
Kepler-1002 b,1.71,1.57,0.501
Kepler-1003 b,1.78,1.17,0.282
Kepler-1004 b,6.28,3.39,0.713
Kepler-1005 b,1.5,1.06,0.136
Kepler-1006 b,1.54,0.74,-0.4
Kepler-1007 b,1.44,0.7,-0.568
Kepler-1008 b,1.28,0.78,-0.507
Kepler-1009 b,2.17,0.57,-0.987
Kepler-101 b,5.77,1.56,0.42
Kepler-101 c,1.25,1.56,0.42
Kepler-1010 b,2.32,0.82,-0.412
Kepler-1011 b,2.87,0.88,-0.376
Kepler-1012 b,1.29,0.91,-0.194
Kepler-1013 b,2.15,0.76,-0.531
Kepler-1014 b,2.39,0.84,-0.337
Kepler-1015 b,3.55,1.81,0.559
Kepler-1016 b,2.18,1,0.124
Kepler-1016 c,3.68,1,0.124
Kepler-1017 b,1.99,0.87,-0.161
Kepler-1018 b,2.58,0.88,-0.082
Kepler-1019 b,1.46,0.67,-0.806
Kepler-102 b,0.46,0.72,-0.584
Kepler-102 c,0.567,0.72,-0.584
Kepler-102 d,1.154,0.72,-0.584
Kepler-102 e,2.17,0.72,-0.584
Kepler-102 f,0.861,0.72,-0.584
Kepler-1020 b,2.28,0.8,-0.436
Kepler-1021 b,2.33,0.86,-0.288
Kepler-1022 b,2.36,0.68,-0.858
Kepler-1023 b,2.63,0.89,-0.193
Kepler-1024 b,3.91,0.78,-0.35
Kepler-1025 b,1.98,1.13,0.287
Kepler-1026 b,2.21,0.75,-0.617
Kepler-1027 b,0.89,0.82,0.011
Kepler-1028 b,1.33,0.87,-0.245
Kepler-1029 b,1.26,0.77,-0.62
Kepler-103 b,3.486,1.49,0.424
Kepler-103 c,5.45,1.49,0.424
Kepler-1030 b,2.48,0.76,-0.553
Kepler-1031 b,0.87,1.12,0.17
Kepler-1032 b,1.87,0.71,-0.655
Kepler-1033 b,2.51,0.92,-0.126
Kepler-1034 b,2.26,0.8,-0.439
Kepler-1035 b,1.17,0.97,0.209
Kepler-1036 b,3.01,0.89,-0.202
Kepler-1037 b,1.28,0.78,-0.448
Kepler-1038 b,3.53,0.83,-0.362
Kepler-1038 c,1.416,0.82,-0.362
Kepler-1039 b,1.46,0.74,-0.649
Kepler-104 b,3.1,1.35,0.089
Kepler-104 c,3.13,1.35,0.089
Kepler-104 d,3.58,1.35,0.089
Kepler-1040 b,2.08,0.96,-0.044
Kepler-1041 b,2.94,1.08,0.489
Kepler-1042 b,2.19,0.72,-0.6
Kepler-1043 b,2.55,0.9,-0.073
Kepler-1044 b,2.67,1.11,0.031
Kepler-1045 b,2.69,0.82,-0.334
Kepler-1046 b,1.71,1.04,0.064
Kepler-1047 b,2.09,1.13,0.424
Kepler-1047 c,0.99,1.13,0.424
Kepler-1048 b,1.61,0.7,-0.409
Kepler-1049 b,0.95,0.49,-1.14
Kepler-105 b,4.81,1.58,0.607
Kepler-105 c,1.31,0.89,0.097
Kepler-1050 b,1.6,1.13,0.059
Kepler-1050 c,1.48,1.13,0.059
Kepler-1051 b,3.4,1.73,0.524
Kepler-1052 b,2.93,1.03,-0.047
Kepler-1052 c,2.3,0.85,-0.047
Kepler-1053 b,0.98,0.69,-0.895
Kepler-1054 b,2.63,1.34,0.369
Kepler-1055 b,1.23,0.94,-0.148
Kepler-1056 b,3.01,1.2,0.227
Kepler-1057 b,3.36,1.1,-0.006
Kepler-1058 b,2.72,0.69,-0.316
Kepler-1059 b,1.73,0.72,-0.52
Kepler-106 b,0.82,1.04,0.083
Kepler-106 c,2.5,1.04,0.083
Kepler-106 d,0.95,1.04,0.083
Kepler-106 e,2.56,1.04,0.083
Kepler-1060 b,2.38,0.99,0.072
Kepler-1061 b,1.98,1.07,0.088
Kepler-1062 b,1.76,0.7,-0.682
Kepler-1063 b,1.49,1.14,0.166
Kepler-1064 b,1.55,0.79,-0.401
Kepler-1065 b,3.73,0.93,-0.116
Kepler-1065 c,1.6,0.93,-0.116
Kepler-1066 b,2.36,0.98,-0.19
Kepler-1067 b,0.8,0.93,-0.147
Kepler-1067 c,1.747,0.93,-0.147
Kepler-1068 b,3.63,1.01,-0.025
Kepler-1069 b,1.6,0.98,0.372
Kepler-107 b,1.536,1.45,0.364
Kepler-107 c,1.597,1.45,0.364
Kepler-107 d,0.86,1.45,0.364
Kepler-107 e,2.903,1.45,0.364
Kepler-1070 b,1.73,1.32,0.285
Kepler-1071 b,2.38,0.81,-0.313
Kepler-1072 b,1.58,1.32,0.365
Kepler-1073 b,2.3,1,-0.01
Kepler-1073 c,1.64,1,-0.01
Kepler-1073 d,1.488,1.12,-0.01
Kepler-1074 b,1.25,0.57,-1.121
Kepler-1075 b,1.42,0.54,-1.113
Kepler-1076 b,0.8,0.74,-0.557
Kepler-1077 b,2.77,1.02,0.006
Kepler-1078 b,1.9,0.92,0.5
Kepler-1079 b,1.63,1.36,0.263
Kepler-108 b,8.65,2.19,0.707
Kepler-108 c,8.18,2.19,0.707
Kepler-1080 b,3.28,1.16,0.861
Kepler-1081 b,1.01,0.84,-0.306
Kepler-1082 b,1.12,1.14,0.314
Kepler-1083 b,3.36,0.77,-0.473
Kepler-1084 b,1.11,1.28,0.253
Kepler-1085 b,7.22,1.14,0.079
Kepler-1085 c,3.268,1.08,0.079
Kepler-1086 b,2.44,0.66,-0.86
Kepler-1086 c,2.94,0.66,-0.86
Kepler-1087 b,0.61,0.94,-0.097
Kepler-1088 b,1.42,1.08,0.09
Kepler-1089 b,1.83,0.49,-1.297
Kepler-109 b,2.49,1.39,0.347
Kepler-109 c,2.65,1.39,0.347
Kepler-1090 b,2.25,0.82,-0.146
Kepler-1090 c,3.293,1.01,-0.146
Kepler-1091 b,1.46,1.03,0.08
Kepler-1092 b,2.07,1,0.096
Kepler-1093 b,1.95,1.2,0.46
Kepler-1093 c,1.96,1.2,0.46
Kepler-1094 b,3.18,1.21,0.178
Kepler-1095 b,1.21,0.92,-0.093
Kepler-1096 b,1.24,0.63,-0.84
Kepler-1097 b,3.26,0.79,-0.404
Kepler-1098 b,1.3,0.99,0.157
Kepler-1099 b,2.83,1,-0.119
Kepler-11 b,1.8,1.06,0.12
Kepler-11 c,2.87,1.06,0.12
Kepler-11 d,3.12,1.06,0.12
Kepler-11 e,4.19,1.06,0.12
Kepler-11 f,2.49,1.06,0.12
Kepler-11 g,3.33,1.06,0.12
Kepler-110 b,1.83,1.15,0.276
Kepler-110 c,2.21,1.15,0.276
Kepler-1100 b,1.75,1.34,0.088
Kepler-1101 b,2.47,0.91,-0.351
Kepler-1102 b,2.66,0.94,0.139
Kepler-1103 b,2.27,1.15,0.522
Kepler-1104 b,1.23,1.41,0.514
Kepler-1105 b,2.01,0.68,-0.945
Kepler-1106 b,1.65,1.17,0.159
Kepler-1107 b,1.34,0.82,-0.417
Kepler-1108 b,1.46,0.84,-0.258
Kepler-1109 b,2.19,1.06,-0.076
Kepler-111 b,1.58,1.16,0.195
Kepler-111 c,7.3,1.16,0.195
Kepler-1110 b,2.66,0.7,-0.637
Kepler-1111 b,2,1.15,-0.09
Kepler-1112 b,3.02,1.54,0.542
Kepler-1113 b,2.81,1.17,0.08
Kepler-1114 b,1.35,0.83,-0.293
Kepler-1115 b,1.7,1.73,1.254
Kepler-1116 b,2.54,0.93,-0.147
Kepler-1117 b,1.11,0.93,-0.224
Kepler-1118 b,2.74,0.97,-0.06
Kepler-1119 b,1.92,1.17,0.486
Kepler-112 b,2.36,0.84,-0.086
Kepler-112 c,2.4,0.84,-0.086
Kepler-1120 b,1.38,0.74,-0.588
Kepler-1121 b,1.91,1.59,0.475
Kepler-1122 b,2.04,0.89,0.059
Kepler-1123 b,1.67,0.9,-0.295
Kepler-1124 b,1.28,0.34,-1.323
Kepler-1125 b,1.84,0.94,0.647
Kepler-1126 b,1.73,0.93,-0.099
Kepler-1126 c,1.45,0.92,-0.099
Kepler-1127 b,1.96,0.95,-0.259
Kepler-1128 b,3.65,0.91,-0.196
Kepler-1129 b,2.96,1,-0.027
Kepler-1129 c,2.73,1,-0.027
Kepler-113 b,1.82,0.69,-0.576
Kepler-113 c,2.18,0.69,-0.576
Kepler-1130 b,0.8,0.81,-0.26
Kepler-1130 c,0.792,0.84,-0.26
Kepler-1130 d,0.645,0.84,-0.26
Kepler-1131 b,1.59,1.04,-0.028
Kepler-1132 b,2.35,0.83,-0.378
Kepler-1133 b,1.97,0.9,-0.21
Kepler-1134 b,2.64,0.81,-0.397
Kepler-1135 b,1.85,0.94,0.437
Kepler-1136 b,1.64,0.68,-0.853
Kepler-1137 b,2.2,1.84,0.754
Kepler-1138 b,1.7,0.92,-0.333
Kepler-1139 b,1.19,0.91,-0.304
Kepler-114 b,1.26,0.67,-0.685
Kepler-114 c,1.6,0.54,-0.685
Kepler-114 d,2.53,0.54,-0.685
Kepler-1140 b,2.77,0.73,-0.566
Kepler-1141 b,0.82,1.07,0.155
Kepler-1142 b,1.47,0.96,0.437
Kepler-1143 b,1.67,0.77,-0.623
Kepler-1143 c,3.6,0.77,-0.623
Kepler-1144 b,1.99,0.96,0.056
Kepler-1145 b,1.4,0.75,-0.498
Kepler-1146 b,1.23,0.7,-0.642
Kepler-1147 b,2.61,1.14,0.235
Kepler-1148 b,1.69,0.77,-0.531
Kepler-1149 b,1.44,1.01,0.165
Kepler-115 b,1.09,1.21,0.22
Kepler-115 c,2.6,1.21,0.22
Kepler-1150 b,1.02,0.72,-0.666
Kepler-1151 b,2.22,0.85,-0.342
Kepler-1152 b,0.87,0.53,-1.097
Kepler-1153 b,1.73,0.88,-0.284
Kepler-1154 b,2.34,1.43,0.452
Kepler-1154 c,2.36,1.43,0.452
Kepler-1155 b,2.03,1.03,0.047
Kepler-1156 b,1.32,1,-0.068
Kepler-1157 b,1.09,0.71,-0.675
Kepler-1158 b,2.34,1.95,0.84
Kepler-1159 b,2.37,1.28,0.298
Kepler-116 b,3.42,1.45,0.421
Kepler-116 c,2.3,1.45,0.421
Kepler-1160 b,2.14,0.89,-0.343
Kepler-1161 b,2.13,0.57,-0.653
Kepler-1162 b,2.21,0.84,-0.322
Kepler-1162 c,1.81,0.86,-0.322
Kepler-1163 b,1.03,1.35,0.396
Kepler-1164 b,1.12,0.79,-0.399
Kepler-1165 b,1.55,1.18,0.552
Kepler-1165 c,3.361,1.08,0.552
Kepler-1166 b,1.69,0.86,-0.256
Kepler-1167 b,1.71,0.75,-0.536
Kepler-1168 b,2.5,0.82,-0.53
Kepler-1169 b,0.94,1.23,0.262
Kepler-117 b,8.059,1.61,0.538
Kepler-117 c,12.341,1.61,0.538
Kepler-1170 b,2.41,0.76,-0.338
Kepler-1171 b,2.56,1.95,0.869
Kepler-1172 b,3.2,0.89,-0.161
Kepler-1173 b,0.89,0.82,-0.435
Kepler-1174 b,1.59,1.04,0.555
Kepler-1175 b,2.99,0.86,-0.34
Kepler-1176 b,2.45,1.02,-0.117
Kepler-1177 b,1.9,0.97,0.342
Kepler-1178 b,1.07,0.75,-0.277
Kepler-1179 b,1.32,0.81,-0.444
Kepler-118 b,1.96,1.09,-0.377
Kepler-118 c,7.68,1.09,-0.377
Kepler-1180 b,1.99,1.14,0.417
Kepler-1181 b,1.57,1.3,0.472
Kepler-1181 c,1.83,1.35,0.472
Kepler-1182 b,2.41,1.05,0.256
Kepler-1183 b,2.82,0.99,0.255
Kepler-1184 b,2.68,1.07,0.065
Kepler-1185 b,1.33,0.87,0.282
Kepler-1186 b,2.23,0.93,0.064
Kepler-1187 b,2.61,1.09,0.136
Kepler-1188 b,2.08,1.06,0.398
Kepler-1189 b,1.77,1.16,0.041
Kepler-119 b,3.6,0.84,-0.037
Kepler-119 c,0.92,0.84,-0.037
Kepler-1190 b,1.33,0.72,-0.727
Kepler-1191 b,1.51,0.81,-0.226
Kepler-1192 b,2.36,0.83,-0.128
Kepler-1193 b,1.32,1.21,0.351
Kepler-1194 b,1.51,0.92,-0.127
Kepler-1195 b,2.08,0.71,-0.446
Kepler-1196 b,2.23,0.97,-0.047
Kepler-1197 b,1.25,0.72,-0.666
Kepler-1198 b,1.47,0.9,-0.232
Kepler-1199 b,1.15,1.17,0.187
Kepler-12 b,19.661,1.48,0.449
Kepler-120 b,2.15,0.53,-0.677
Kepler-120 c,1.53,0.53,-0.677
Kepler-1200 b,1.06,0.7,-0.689
Kepler-1201 b,2.29,1.24,0.044
Kepler-1202 b,2.94,1.04,-0.134
Kepler-1203 b,1.06,0.61,-0.854
Kepler-1204 b,3.05,1.03,-0.058
Kepler-1205 b,1.41,0.81,-0.418
Kepler-1206 b,1.64,0.75,-0.62
Kepler-1207 b,1.62,1.06,0.638
Kepler-1208 b,2.32,0.76,-0.553
Kepler-1209 b,1.51,1.38,0.343
Kepler-121 b,2.34,0.7,-0.474
Kepler-121 c,2.27,0.7,-0.474
Kepler-1210 b,1.7,0.92,-0.149
Kepler-1211 b,2.55,0.94,0.134
Kepler-1212 b,2.14,1.15,0.211
Kepler-1213 b,1.19,1.21,0.395
Kepler-1214 b,2.36,0.8,-0.419
Kepler-1215 b,1.22,0.93,-0.182
Kepler-1216 b,1.39,0.98,0.073
Kepler-1217 b,1.99,1.08,0.085
Kepler-1218 b,1.44,1.1,0.363
Kepler-1219 b,2.12,1.94,0.926
Kepler-122 b,2.34,1.22,0.27
Kepler-122 c,5.87,1.22,0.27
Kepler-122 d,2.2,1.22,0.27
Kepler-122 e,2.6,1.22,0.27
Kepler-122 f,1.75,0.95,0.27
Kepler-1220 b,1.52,0.99,0.025
Kepler-1221 b,1.88,0.82,-0.355
Kepler-1222 b,0.79,0.8,-0.458
Kepler-1223 b,1.22,0.75,-0.541
Kepler-1224 b,1.33,1.22,0.293
Kepler-1225 b,1.82,1.19,0.333
Kepler-1226 b,1.45,1.02,0.359
Kepler-1227 b,2.29,0.95,-0.158
Kepler-1228 b,1.54,0.74,-0.555
Kepler-1229 b,1.4,0.51,-1.533
Kepler-123 b,2.94,1.26,0.41
Kepler-123 c,1.48,1.26,0.41
Kepler-1230 b,2.71,1.08,0.096
Kepler-1231 b,1.42,1,0.023
Kepler-1232 b,1.93,0.89,-0.359
Kepler-1233 b,2.6,1.25,0.221
Kepler-1234 b,2.81,0.76,-0.454
Kepler-1235 b,0.79,0.9,-0.156
Kepler-1236 b,2.14,0.82,-0.379
Kepler-1237 b,2.86,0.9,-0.258
Kepler-1238 b,1.93,1.48,0.584
Kepler-1239 b,2.9,1.57,0.447
Kepler-124 b,0.73,0.64,-0.467
Kepler-124 c,1.75,0.64,-0.467
Kepler-124 d,1.11,0.64,-0.467
Kepler-1240 b,1.15,0.96,0.223
Kepler-1241 b,2.63,0.8,-0.324
Kepler-1242 b,2.26,0.74,-0.516
Kepler-1243 b,1.75,0.94,-0.244
Kepler-1244 b,1.35,1.77,1.032
Kepler-1245 b,1.44,0.83,-0.411
Kepler-1245 c,1.44,0.83,-0.411
Kepler-1246 b,1.36,0.69,-0.727
Kepler-1247 b,2.33,0.82,-0.345
Kepler-1248 b,1.18,1.21,0.276
Kepler-1249 b,2.38,1.28,0.428
Kepler-125 b,2.37,0.51,-1.328
Kepler-125 c,0.74,0.51,-1.328
Kepler-1250 b,1.92,0.98,0.343
Kepler-1251 b,1.84,0.89,-0.153
Kepler-1252 b,1.67,1.09,-0.13
Kepler-1253 b,1.33,1.1,0.345
Kepler-1254 b,1.55,0.75,-0.572
Kepler-1254 c,1.3,0.75,-0.572
Kepler-1254 d,1.31,0.75,-0.572
Kepler-1255 b,2.32,1.12,0.307
Kepler-1256 b,1.49,1.36,0.428
Kepler-1257 b,1.52,0.87,-0.136
Kepler-1258 b,0.86,0.99,0.094
Kepler-1259 b,1.43,0.77,-0.333
Kepler-126 b,1.52,1.36,0.452
Kepler-126 c,1.58,1.36,0.452
Kepler-126 d,2.5,1.36,0.452
Kepler-1260 b,1.77,1.08,0.526
Kepler-1261 b,2.26,0.77,-0.523
Kepler-1262 b,1.82,0.98,-0.105
Kepler-1263 b,1.14,0.8,-0.414
Kepler-1264 b,1.18,0.98,-0.055
Kepler-1265 b,1.35,0.69,-0.7
Kepler-1266 b,2.58,0.76,-0.53
Kepler-1266 c,1.68,0.83,-0.53
Kepler-1267 b,3.01,1.2,0.003
Kepler-1268 b,2.03,1.09,0.345
Kepler-1269 b,1.63,1.15,0.556
Kepler-127 b,1.4,1.36,0.407
Kepler-127 c,2.66,1.36,0.407
Kepler-127 d,2.64,1.36,0.407
Kepler-1270 b,3.32,3.38,0.713
Kepler-1271 b,1.48,1.23,0.219
Kepler-1272 b,2.37,1.09,0.37
Kepler-1273 b,2.49,0.91,-0.305
Kepler-1274 b,1.42,2.17,0.798
Kepler-1275 b,1.48,1.36,0.315
Kepler-1276 b,1.19,1.21,0.22
Kepler-1277 b,1.6,0.92,-0.199
Kepler-1278 b,1.01,1.16,0.366
Kepler-1279 b,1.75,1.33,0.693
Kepler-128 b,1.43,1.61,0.575
Kepler-128 c,1.34,1.61,0.575
Kepler-1280 b,1.87,1.32,0.679
Kepler-1281 b,1.64,0.83,-0.292
Kepler-1282 b,1.55,0.89,-0.183
Kepler-1283 b,1.91,1.25,0.927
Kepler-1284 b,1.21,0.79,-0.395
Kepler-1285 b,0.97,1.28,0.481
Kepler-1286 b,2.15,0.98,0.128
Kepler-1287 b,1.54,0.94,-0.091
Kepler-1288 b,1.12,1.29,0.302
Kepler-1289 b,1.52,1.17,0.16
Kepler-129 b,2.4,1.65,0.464
Kepler-129 c,2.52,1.65,0.464
Kepler-1290 b,1.42,0.93,0.069
Kepler-1291 b,1.66,0.8,-0.467
Kepler-1292 b,1.82,0.93,-0.091
Kepler-1293 b,0.97,1.28,0.604
Kepler-1294 b,3.19,0.97,0.421
Kepler-1295 b,1.55,0.89,-0.283
Kepler-1296 b,0.91,0.83,0.486
Kepler-1297 b,0.97,0.99,0.302
Kepler-1298 b,1.31,2,0.84
Kepler-1299 b,2.98,0.91,-0.106
Kepler-130 b,1.02,1.13,0.198
Kepler-130 c,2.9,1.17,0.155
Kepler-130 d,1.64,1.13,0.198
Kepler-1300 b,1.37,1.79,0.636
Kepler-1301 b,1.4,0.81,-0.346
Kepler-1302 b,1.43,0.82,-0.467
Kepler-1303 b,1.42,1,-0.002
Kepler-1304 b,2.29,0.81,0.639
Kepler-1305 b,1.88,0.96,0.084
Kepler-1306 b,1.91,0.97,-0.063
Kepler-1307 b,2.47,1.08,-0.205
Kepler-1308 b,0.52,0.34,-1.503
Kepler-1309 b,2.37,0.8,-0.603
Kepler-131 b,2.41,1.03,0.022
Kepler-131 c,0.84,1.03,0.022
Kepler-1310 b,1.44,0.88,-0.192
Kepler-1311 b,1.24,1.4,0.472
Kepler-1311 c,1.22,1.4,0.472
Kepler-1311 d,9.658,1.67,0.472
Kepler-1312 b,2.1,0.92,-0.099
Kepler-1312 c,1.027,0.91,-0.099
Kepler-1313 b,1.76,0.85,-0.325
Kepler-1314 b,5.11,0.59,-1.891
Kepler-1315 b,1.38,0.75,-0.628
Kepler-1315 c,1.844,0.86,-0.628
Kepler-1316 b,3.54,1.12,0.253
Kepler-1317 b,1.56,0.79,-0.414
Kepler-1318 b,3.11,0.7,-0.73
Kepler-1319 b,1.34,0.54,-1.457
Kepler-132 b,1.21,1.18,0.211
Kepler-132 c,1.28,1.18,0.211
Kepler-132 d,1.55,1.18,0.211
Kepler-132 e,1.18,1.1,0.211
Kepler-1320 b,1.7,0.74,-0.729
Kepler-1321 b,4.92,0.53,-0.862
Kepler-1321 c,2.4,0.53,-0.862
Kepler-1321 d,2.628,0.5,-0.862
Kepler-1322 b,1.61,0.87,-0.101
Kepler-1322 c,2.155,0.8,-0.101
Kepler-1323 b,1.52,1.4,0.295
Kepler-1324 b,1.51,0.73,-0.673
Kepler-1325 b,2.86,0.91,-0.136
Kepler-1326 b,4.18,1.74,0.523
Kepler-1327 b,1.8,1.03,0.036
Kepler-1328 b,0.98,0.99,0.228
Kepler-1329 b,2.17,0.69,-0.771
Kepler-133 b,1.76,1.43,0.41
Kepler-133 c,2.84,1.43,0.41
Kepler-1330 b,1.65,0.94,0.426
Kepler-1331 b,1.05,0.69,-0.909
Kepler-1332 b,1.37,0.9,-0.137
Kepler-1333 b,2.81,0.92,-0.188
Kepler-1334 b,2.29,0.91,0.028
Kepler-1335 b,1.45,0.74,-0.555
Kepler-1336 b,1.98,1.3,0.421
Kepler-1336 c,1.71,1.3,0.421
Kepler-1337 b,2.41,0.67,-0.742
Kepler-1338 b,0.92,1.05,0.247
Kepler-1339 b,0.71,0.93,0.188
Kepler-134 b,2,1.18,0.061
Kepler-134 c,1.26,1.18,0.061
Kepler-1340 b,1.55,1.42,0.087
